post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_global_unique_id,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,attribute:pa_alto,attribute_data:pa_alto,attribute:pa_ancho,attribute_data:pa_ancho,attribute:pa_aro,attribute_data:pa_aro,attribute:pa_indice-de-carga,attribute_data:pa_indice-de-carga,attribute:pa_velocidad-maxima,attribute_data:pa_velocidad-maxima
"MINNELL 265/70/R16 112T GIANTIRE AT88",minnell-265-70-r16-112t-giantire-at88,,3056,"MINNELL 265/70/R16 112T GIANTIRE AT88 es un neumático radial todo terreno (All-Terrain) diseñado para SUV, camionetas y vehículos 4x4, ofreciendo un rendimiento robusto y versátil en diversas superficies. Con un tamaño de 265/70/R16, es adecuado para vehículos que requieren un neumático de perfil alto y mayor capacidad de carga. Su índice de carga (112) indica una capacidad de carga máxima de 1120 kg por neumático, y el código de velocidad (T) permite una velocidad máxima de 190 km/h. La banda de rodadura está diseñada para proporcionar un excelente agarre tanto en carretera como en terrenos difíciles, como tierra, barro y grava, mientras que su construcción radial mejora la durabilidad y la resistencia a impactos. Ideal para aventuras off-road y uso en carretera, este neumático combina resistencia, seguridad y rendimiento para una conducción confiable en cualquier condición.","MINNELL 265/70/R16 112T GIANTIRE AT88 es un neumático radial todo terreno (All-Terrain) diseñado para SUV, camionetas y vehículos 4x4, ofreciendo un rendimiento robusto y versátil en diversas superficies. Con un tamaño de 265/70/R16, es adecuado para vehículos que requieren un neumático de perfil alto y mayor capacidad de carga. Su índice de carga (112) indica una capacidad de carga máxima de 1120 kg por neumático, y el código de velocidad (T) permite una velocidad máxima de 190 km/h. La banda de rodadura está diseñada para proporcionar un excelente agarre tanto en carretera como en terrenos difíciles, como tierra, barro y grava, mientras que su construcción radial mejora la durabilidad y la resistencia a impactos. Ideal para aventuras off-road y uso en carretera, este neumático combina resistencia, seguridad y rendimiento para una conducción confiable en cualquier condición.",Publicada,,0,"2025-03-08 23:09:00",1,closed,511,,,no,no,,95000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-265-70-r16-112t-giantire-at88.jpg ! alt : neumaticos-freire-minnell-265-70-r16-112t-giantire-at88 ! title : neumaticos-freire-minnell-265-70-r16-112t-giantire-at88 ! desc : neumaticos-freire-minnell-265-70-r16-112t-giantire-at88 ! caption : neumaticos-freire-minnell-265-70-r16-112t-giantire-at88",,https://neumaticosfreire.cl/producto/minnell-265-70-r16-112t-giantire-at88/,0,,,simple,,"Aro > 16|Ancho > 265|Alto > 70|Marca > MINNELL",,,,,,,,,,,,,
"GENCO TIRES 175/70/14 84T T7",genco-tires-175-70-14-84t-t7,,3091,"GENCO TIRES combina la fabricación china con tecnología japonesa de vanguardia, brindando neumáticos confiables y eficientes.

El modelo GENCO T7 es ideal para quienes buscan seguridad y eficiencia en climas variables, gracias a su diseño especializado en drenaje y manejo.

Características:

Excelente rendimiento de evacuación de agua.

Patrones de ranura múltiples y siping.

Excelente rendimiento de manejo.

Mayor kilometraje y mejor eficiencia de combustible.

Garantiza la estabilidad de conducción a alta velocidad.","GENCO TIRES combina la fabricación china con tecnología japonesa de vanguardia, brindando neumáticos confiables y eficientes.

El modelo GENCO T7 es ideal para quienes buscan seguridad y eficiencia en climas variables, gracias a su diseño especializado en drenaje y manejo.

Características:

Excelente rendimiento de evacuación de agua.

Patrones de ranura múltiples y siping.

Excelente rendimiento de manejo.

Mayor kilometraje y mejor eficiencia de combustible.

Garantiza la estabilidad de conducción a alta velocidad.",Publicada,,0,"2025-04-13 09:16:43",1,closed,501598,,,no,no,8,55000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-tires-175-70-14-84t-t7.jpg ! alt : neumaticos-freire-genco-tires-175-70-14-84t-t7 ! title : neumaticos-freire-genco-tires-175-70-14-84t-t7 ! desc : neumaticos-freire-genco-tires-175-70-14-84t-t7 ! caption : neumaticos-freire-genco-tires-175-70-14-84t-t7 | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-logo.jpg ! alt : neumaticos-freire-genco-logo ! title : neumaticos-freire-genco-logo ! desc : neumaticos-freire-genco-logo ! caption : neumaticos-freire-genco-logo | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco.jpg ! alt : neumaticos-freire-genco ! title : neumaticos-freire-genco ! desc : neumaticos-freire-genco ! caption : neumaticos-freire-genco",,https://neumaticosfreire.cl/producto/genco-tires-175-70-14-84t-t7/,0,,,simple,,"Aro > 14|Ancho > 175|Alto > 70|Marca > GENCO",,,,,,,,,,,,,
"GENCO TIRES 185/65/15 88H T7",genco-tires-185-65-15-88h-t7,,3103,"GENCO TIRES combina la fabricación china con tecnología japonesa de vanguardia, brindando neumáticos confiables y eficientes.

El modelo GENCO T7 es ideal para quienes buscan seguridad y eficiencia en climas variables, gracias a su diseño especializado en drenaje y manejo.

Características:

Excelente rendimiento de evacuación de agua.

Patrones de ranura múltiples y siping.

Excelente rendimiento de manejo.

Mayor kilometraje y mejor eficiencia de combustible.

Garantiza la estabilidad de conducción a alta velocidad.","GENCO TIRES combina la fabricación china con tecnología japonesa de vanguardia, brindando neumáticos confiables y eficientes.

El modelo GENCO T7 es ideal para quienes buscan seguridad y eficiencia en climas variables, gracias a su diseño especializado en drenaje y manejo.

Características:

Excelente rendimiento de evacuación de agua.

Patrones de ranura múltiples y siping.

Excelente rendimiento de manejo.

Mayor kilometraje y mejor eficiencia de combustible.

Garantiza la estabilidad de conducción a alta velocidad.",Publicada,,0,"2025-04-13 16:55:00",1,closed,501937,,,no,no,,58000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-tires-185-65-15-88h-t7.jpg ! alt : neumaticos-freire-genco-tires-185-65-15-88h-t7 ! title : neumaticos-freire-genco-tires-185-65-15-88h-t7 ! desc : neumaticos-freire-genco-tires-185-65-15-88h-t7 ! caption : neumaticos-freire-genco-tires-185-65-15-88h-t7 | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-logo.jpg ! alt : neumaticos-freire-genco-logo ! title : neumaticos-freire-genco-logo ! desc : neumaticos-freire-genco-logo ! caption : neumaticos-freire-genco-logo | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco.jpg ! alt : neumaticos-freire-genco ! title : neumaticos-freire-genco ! desc : neumaticos-freire-genco ! caption : neumaticos-freire-genco",,https://neumaticosfreire.cl/producto/genco-tires-185-65-15-88h-t7/,0,,,simple,,"Aro > 15|Ancho > 185|Alto > 65|Marca > GENCO",,,,,,,,,,,,,
"GENCO TIRES 195/65/15 91V T7",genco-tires-195-65-15-91v-t7,,3105,"GENCO TIRES combina la fabricación china con tecnología japonesa de vanguardia, brindando neumáticos confiables y eficientes.

El modelo GENCO T7 es ideal para quienes buscan seguridad y eficiencia en climas variables, gracias a su diseño especializado en drenaje y manejo.

Características:

Excelente rendimiento de evacuación de agua.

Patrones de ranura múltiples y siping.

Excelente rendimiento de manejo.

Mayor kilometraje y mejor eficiencia de combustible.

Garantiza la estabilidad de conducción a alta velocidad.","GENCO TIRES combina la fabricación china con tecnología japonesa de vanguardia, brindando neumáticos confiables y eficientes.

El modelo GENCO T7 es ideal para quienes buscan seguridad y eficiencia en climas variables, gracias a su diseño especializado en drenaje y manejo.

Características:

Excelente rendimiento de evacuación de agua.

Patrones de ranura múltiples y siping.

Excelente rendimiento de manejo.

Mayor kilometraje y mejor eficiencia de combustible.

Garantiza la estabilidad de conducción a alta velocidad.",Publicada,,0,"2025-04-13 16:57:14",1,closed,503805,,,no,no,,65000,58000,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-tires-195-65-15-91v-t7.jpg ! alt : neumaticos-freire-genco-tires-195-65-15-91v-t7 ! title : neumaticos-freire-genco-tires-195-65-15-91v-t7 ! desc : neumaticos-freire-genco-tires-195-65-15-91v-t7 ! caption : neumaticos-freire-genco-tires-195-65-15-91v-t7 | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-logo.jpg ! alt : neumaticos-freire-genco-logo ! title : neumaticos-freire-genco-logo ! desc : neumaticos-freire-genco-logo ! caption : neumaticos-freire-genco-logo | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco.jpg ! alt : neumaticos-freire-genco ! title : neumaticos-freire-genco ! desc : neumaticos-freire-genco ! caption : neumaticos-freire-genco",,https://neumaticosfreire.cl/producto/genco-tires-195-65-15-91v-t7/,0,,,simple,,"Aro > 15|Ancho > 195|Alto > 65|Marca > GENCO",,,,,,,,,,,,,
"GENCO TIRES 205/60/16 92V T7",genco-tires-205-60-16-92v-t7,,3107,"GENCO TIRES combina la fabricación china con tecnología japonesa de vanguardia, brindando neumáticos confiables y eficientes.

El modelo GENCO T7 es ideal para quienes buscan seguridad y eficiencia en climas variables, gracias a su diseño especializado en drenaje y manejo.

Características:

Excelente rendimiento de evacuación de agua.

Patrones de ranura múltiples y siping.

Excelente rendimiento de manejo.

Mayor kilometraje y mejor eficiencia de combustible.

Garantiza la estabilidad de conducción a alta velocidad.","GENCO TIRES combina la fabricación china con tecnología japonesa de vanguardia, brindando neumáticos confiables y eficientes.

El modelo GENCO T7 es ideal para quienes buscan seguridad y eficiencia en climas variables, gracias a su diseño especializado en drenaje y manejo.

Características:

Excelente rendimiento de evacuación de agua.

Patrones de ranura múltiples y siping.

Excelente rendimiento de manejo.

Mayor kilometraje y mejor eficiencia de combustible.

Garantiza la estabilidad de conducción a alta velocidad.",Publicada,,0,"2025-04-13 17:02:17",1,closed,501791,,,no,no,,70000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-tires-205-60-16-92v-t7.jpg ! alt : neumaticos-freire-genco-tires-205-60-16-92v-t7 ! title : neumaticos-freire-genco-tires-205-60-16-92v-t7 ! desc : neumaticos-freire-genco-tires-205-60-16-92v-t7 ! caption : neumaticos-freire-genco-tires-205-60-16-92v-t7 | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-logo.jpg ! alt : neumaticos-freire-genco-logo ! title : neumaticos-freire-genco-logo ! desc : neumaticos-freire-genco-logo ! caption : neumaticos-freire-genco-logo | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco.jpg ! alt : neumaticos-freire-genco ! title : neumaticos-freire-genco ! desc : neumaticos-freire-genco ! caption : neumaticos-freire-genco",,https://neumaticosfreire.cl/producto/genco-tires-205-60-16-92v-t7/,0,,,simple,,"Aro > 16|Ancho > 205|Alto > 60|Marca > GENCO",,,,,,,,,,,,,
"GENCO TIRES 215/65/16 98H T7",genco-tires-215-65-16-98h-t7,,3109,"GENCO TIRES combina la fabricación china con tecnología japonesa de vanguardia, brindando neumáticos confiables y eficientes.

El modelo GENCO T7 es ideal para quienes buscan seguridad y eficiencia en climas variables, gracias a su diseño especializado en drenaje y manejo.

Características:

Excelente rendimiento de evacuación de agua.

Patrones de ranura múltiples y siping.

Excelente rendimiento de manejo.

Mayor kilometraje y mejor eficiencia de combustible.

Garantiza la estabilidad de conducción a alta velocidad.","GENCO TIRES combina la fabricación china con tecnología japonesa de vanguardia, brindando neumáticos confiables y eficientes.

El modelo GENCO T7 es ideal para quienes buscan seguridad y eficiencia en climas variables, gracias a su diseño especializado en drenaje y manejo.

Características:

Excelente rendimiento de evacuación de agua.

Patrones de ranura múltiples y siping.

Excelente rendimiento de manejo.

Mayor kilometraje y mejor eficiencia de combustible.

Garantiza la estabilidad de conducción a alta velocidad.",Publicada,,0,"2025-04-13 17:04:14",1,closed,503438,,,no,no,,82500,80000,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-tires-215-65-16-98h-t7.jpg ! alt : neumaticos-freire-genco-tires-215-65-16-98h-t7 ! title : neumaticos-freire-genco-tires-215-65-16-98h-t7 ! desc : neumaticos-freire-genco-tires-215-65-16-98h-t7 ! caption : neumaticos-freire-genco-tires-215-65-16-98h-t7 | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-logo.jpg ! alt : neumaticos-freire-genco-logo ! title : neumaticos-freire-genco-logo ! desc : neumaticos-freire-genco-logo ! caption : neumaticos-freire-genco-logo | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco.jpg ! alt : neumaticos-freire-genco ! title : neumaticos-freire-genco ! desc : neumaticos-freire-genco ! caption : neumaticos-freire-genco",,https://neumaticosfreire.cl/producto/genco-tires-215-65-16-98h-t7/,0,,,simple,,"Aro > 16|Ancho > 215|Alto > 65|Marca > GENCO",,,,,,,,,,,,,
"GENCO TIRES 205/55/16 94W G7",genco-tires-205-55-16-94w-g7,,3111,"GENCO TIRES es una marca de neumáticos fabricados en China, con el respaldo de tecnología japonesa, lo que garantiza una excelente combinación de calidad, rendimiento y durabilidad.

El modelo GENCO G7 está diseñado para ofrecer un desempeño superior en conducción a alta velocidad, manteniendo el control y la estabilidad en todo momento.

Características:

Estabilidad de conducción a alta velocidad.

Rendimiento de manejo superior.

Fórmula única de patrón antideslizante húmedo.

Excelente evacuación de agua.

Diseño con múltiples surcos y laminillas.

Mayor kilometraje y eficiencia de combustible.","GENCO TIRES es una marca de neumáticos fabricados en China, con el respaldo de tecnología japonesa, lo que garantiza una excelente combinación de calidad, rendimiento y durabilidad.

El modelo GENCO G7 está diseñado para ofrecer un desempeño superior en conducción a alta velocidad, manteniendo el control y la estabilidad en todo momento.

Características:

Estabilidad de conducción a alta velocidad.

Rendimiento de manejo superior.

Fórmula única de patrón antideslizante húmedo.

Excelente evacuación de agua.

Diseño con múltiples surcos y laminillas.

Mayor kilometraje y eficiencia de combustible.",Publicada,,0,"2025-04-13 17:08:43",1,closed,,,,no,no,,75000,70000,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-tires-205-55-16-94w-g7.jpg ! alt : neumaticos-freire-genco-tires-205-55-16-94w-g7 ! title : neumaticos-freire-genco-tires-205-55-16-94w-g7 ! desc : neumaticos-freire-genco-tires-205-55-16-94w-g7 ! caption : neumaticos-freire-genco-tires-205-55-16-94w-g7 | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-logo.jpg ! alt : neumaticos-freire-genco-logo ! title : neumaticos-freire-genco-logo ! desc : neumaticos-freire-genco-logo ! caption : neumaticos-freire-genco-logo | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco.jpg ! alt : neumaticos-freire-genco ! title : neumaticos-freire-genco ! desc : neumaticos-freire-genco ! caption : neumaticos-freire-genco",,https://neumaticosfreire.cl/producto/genco-tires-205-55-16-94w-g7/,0,,,simple,,"Aro > 16|Ancho > 205|Alto > 60|Marca > GENCO",,,,,,,,,,,,,
"GENCO TIRES 225/65/17 102H V7",genco-tires-225-65-17-102h-v7,,3113,"Fabricado en China con ingeniería japonesa, GENCO V7 ofrece un rendimiento superior en condiciones húmedas y mojadas, además de confort en la conducción.

Características:

Drenaje rápido del agua.

Alto rendimiento de control en carreteras mojadas.

Controla la transmisión del ruido, brindando una conducción más silenciosa.

Mayor kilometraje y eficiencia de combustible.","Fabricado en China con ingeniería japonesa, GENCO V7 ofrece un rendimiento superior en condiciones húmedas y mojadas, además de confort en la conducción.

Características:

Drenaje rápido del agua.

Alto rendimiento de control en carreteras mojadas.

Controla la transmisión del ruido, brindando una conducción más silenciosa.

Mayor kilometraje y eficiencia de combustible.",Publicada,,0,"2025-04-13 17:12:42",1,closed,501779,,,no,no,,95000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-tires-225-65-17-102h-v7.jpg ! alt : neumaticos-freire-genco-tires-225-65-17-102h-v7 ! title : neumaticos-freire-genco-tires-225-65-17-102h-v7 ! desc :  ! caption : neumaticos-freire-genco-tires-225-65-17-102h-v7 | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco-logo.jpg ! alt : neumaticos-freire-genco-logo ! title : neumaticos-freire-genco-logo ! desc : neumaticos-freire-genco-logo ! caption : neumaticos-freire-genco-logo | https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumaticos-freire-genco.jpg ! alt : neumaticos-freire-genco ! title : neumaticos-freire-genco ! desc : neumaticos-freire-genco ! caption : neumaticos-freire-genco",,https://neumaticosfreire.cl/producto/genco-tires-225-65-17-102h-v7/,0,,,simple,,"Aro > 17|Ancho > 225|Alto > 65|Marca > GENCO",,,,,,,,,,,,,
"YOKOHAMA 215/50/17 94W AE51",yokohama-215-50-17-ae51-94w,,3131,"El YOKOHAMA 215/50 R17 95W BLUEARTH GT AE51 (JP) es un neumático avanzado que promete mejorar tu experiencia de conducción al combinar innovación, confort y alto rendimiento. Está diseñado para ofrecer una conducción segura y placentera tanto en carreteras mojadas como secas, gracias a su excepcional agarre y precisión en la dirección. Además, minimiza el ruido de la carretera para garantizar viajes tranquilos, al reducir las vibraciones aumenta el confort en cada trayecto. Su durabilidad y construcción de alta calidad lo convierten en una inversión confiable y de largo plazo para conductores que buscan lo mejor en cada viaje. En Chileneumaticos, sabemos qué cumple con tus expectativas. Es por eso que este modelo es la elección ideal para aquellos que no se conforman con menos y buscan una mejora tangible en su experiencia de conducción.",,Publicada,,0,"2025-04-28 17:28:02",1,closed,509887,,,no,no,,125000,120000,,,,,,,outofstock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/04/f1f33c9c-01b1-4d01-826d-a94bac880584.eac9fdb4f97afd9e2fbfb75d24f8930e.avif ! alt :  ! title : f1f33c9c-01b1-4d01-826d-a94bac880584.eac9fdb4f97afd9e2fbfb75d24f8930e ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-215-50-17-ae51-94w/,0,,,simple,outofstock,"Aro > 17|Ancho > 215|Alto > 50|Marca > YOKOHAMA",,,,,,,,,,,,,
"YOKOHAMA 205/60/16 92H ES-32",yokohama-205-60-16-es-32-92h,,3141,"El neumático YOKOHAMA BluEarth-ES ES32 es un modelo para verano diseñado para turismos. El extrapotente perfil de este neumático proporciona un grado de rigidez que evita el desgaste irregular, mientras que los surcos en forma de rayo garantizan una experiencia de conducción segura en superficies mojadas al expulsar el agua de forma eficiente. El patrón de la banda de rodadura en cinco pasos del BluEarth-ES ES32 reduce enormemente el ruido y mejora la experiencia de conducción, haciéndola más cómodo. ","Agarre fiable en seco y mojado
Larga vida útil y durabilidad de la banda de rodadura
Ahorro de combustible
Conducción fiable con excelente estabilidad",Publicada,,0,"2025-04-30 13:10:31",1,closed,503966,,,no,no,8,98000,90000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/04/neumatico-yokohama-bluearth-es-es32-205-60-r16-92-h-2213401.jpg ! alt :  ! title : neumatico-yokohama-bluearth-es-es32-205-60-r16-92-h--2213401 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-205-60-16-es-32-92h/,0,,,simple,,"Aro > 16|Ancho > 205|Alto > 60|Marca > YOKOHAMA",,,,,,,,,,,,,
"KUMHO 235/65/16C KC53",kumho-235-65-16c-kc53,,3147,"El modelo Portran KC53 235/65 R16C 121/119R es un neumático de verano para compactos. Es robusto y tiene una excelente longevidad. Su respuesta es también uno de los puntos fuertes de este modelo. Tiene surcos transversales anchos para garantizar la estabilidad en las curvas. Presenta surcos longitudinales anchos para una mejor evacuación del agua y una excelente respuesta tanto en superficies húmedas como secas.","Se trata de una nueva generación de neumáticos para vehículos comerciales ligeros que ofrece una gran durabilidad y buenas propiedades de manejo.
Rendimiento de manejo: mayor anchura de la banda de rodadura y nervadura central sólida para un manejo en seco.
Volumen de cavidad aumentado con surcos circunferenciales anchos para un manejo en mojado / aquaplaning.
Baja resistencia a la rodadura y gran durabilidad gracias a un patrón de banda de rodadura en estilo de nervadura.
Secuencia de paso optimizada con multi-paso.
Diseño de vacío optimizado para mantener la rigidez de la nervadura.",Publicada,,0,"2025-04-30 13:52:56",1,closed,504396,,,no,no,4,205000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/04/kc53portran3489-71be79a0-130f-44ad-91b5-81cd4fe8cfcd.webp ! alt :  ! title : kc53portran3489-71be79a0-130f-44ad-91b5-81cd4fe8cfcd ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/kumho-235-65-16c-kc53/,0,,,simple,,"Aro > 16|Ancho > 235|Alto > 65",,,,,,,,,,,,,
"KUMHO 195/15C KC53",kumho-195-15c-kc53,,3149,"
El neumático para furgoneta PorTran KC53 es un neumático potente diseñado para un uso comercial intensivo y es ideal para furgonetas, vehículos de transporte de personas y casas móviles.
Características:
La nueva generación de neumáticos para vehículos comerciales ligeros con alto kilometraje
y buenas propiedades de manejo.
Rendimiento de manejo
- Banda de rodadura más ancha y nervadura central sólida para manejo en seco
- Mayor volumen de cavidad, circunferencial recta y ancha para manejo en mojado/aquaplaning
Bajo RR y alto kilometraje
- Dibujo de banda de rodadura estilo nervadura
• Secuencia de paso optimizada con múltiples pasos
• Diseño de huecos optimizado para mantener la rigidez de las nervaduras","Excelente tracción
Mayor durabilidad
Menor consumo de combustible
Altos índices de velocidad y carga",Publicada,,0,"2025-04-30 15:16:30",1,closed,504330,,,no,no,5,145000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/04/KUM_PORTRAN-KC53_1-1.jpg ! alt :  ! title : KUM_PORTRAN-KC53_1-1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/kumho-195-15c-kc53/,0,,,simple,,"Aro > 15|Ancho > 195",,,,,,,,,,,,,
"WANLI 225/55/18 98V SU025",wanli-225-55-18-98v-su025,,3185,"Buen rendimiento en climas moderados.
Diseño de la banda de rodadura optimizado para un desgaste parejo.
Compuesto de caucho que ofrece durabilidad y tracción en condiciones urbanas.
Bajo nivel de ruido en carrete","El modelo específico del neumático, diseñado especialmente para vehículos SUV (vehículos utilitarios deportivos). Este modelo está orientado a ofrecer buen desempeño tanto en ciudad como en carretera.

",Publicada,,0,"2025-08-08 10:48:22",1,closed,,,,no,no,1,117000,95000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/08/Pneu-Wanli-Rangetour-Plus-SU025.png ! alt :  ! title : Pneu-Wanli-Rangetour-Plus-SU025 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/wanli-225-55-18-98v-su025/,0,,,simple,,"Aro > 18|Ancho > 225|Alto > 55|Marca > WANLI",Wanli,,,,,,,,,,,,
"GOODRIDE 205/60/15 91H RP28",goodride-205-60-15-91h-rp28,,3191,"Buena estabilidad en curvas y frenado en condiciones secas y mojadas.
Diseño de la banda de rodadura que ayuda a reducir el ruido y mejorar el confort.
Durabilidad razonable para su rango de precio.
Ranuras longitudinales para una mejor evacuación del agua y menor riesgo de aquaplaning.

","El GOODRIDE RP28 es un neumático de turismo diseñado para ofrecer un buen equilibrio entre confort, durabilidad y rendimiento en condiciones de manejo urbano y en carretera. Es una opción económica, ideal para conductores que buscan seguridad básica y comodidad en su vehículo.",Publicada,,0,"2025-08-08 16:33:33",1,closed,504491,,,no,no,12,65000,55000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/08/full_image-1.webp ! alt :  ! title : full_image-1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/goodride-205-60-15-91h-rp28/,0,,,simple,,"Aro > 15|Ancho > 205|Alto > 60",,,,,,,,,,,,,
"YOMAR 185/70/14 88H SKYRACE P03",yomar-185-70-14-skyrace-p03-88h,,3263,"El neumatico Yomar 185/70R14 Skyrace P03 88H está diseñada para ofrecer un equilibrio entre confort, durabilidad y rendimiento.
Cuenta con un diseño de banda de rodadura que mejora la tracción en superficies secas y mojadas.
Su índice de carga 88 permite soportar hasta 560 kg por neumático, y el índice de velocidad H garantiza un desempeño seguro hasta 210 km/h.
Brinda buena estabilidad en curvas y una conducción suave en carretera.
Fabricada con compuestos resistentes al desgaste, prolonga su vida útil.
Ideal para vehículos compactos y medianos que buscan eficiencia y seguridad.",,Publicada,,0,"2025-10-28 17:09:06",1,closed,614,,,no,no,13,50000,44000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/10/P07视频_20241108_21521746.mp4.jpg ! alt :  ! title : P07视频_20241108_21521746.mp4 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yomar-185-70-14-skyrace-p03-88h/,0,,,simple,,"Aro > 14|Ancho > 185|Alto > 70",,,,,,,,,,,,,
"YOMAR 195/55/16 87V SKYRACE P03",yomar-195-55-16-87v-skyrace-p03,,3267,"Un diseño asimétrico de banda de rodadura mejora la adherencia en curvas y la estabilidad en carretera.
Ofrece excelente tracción en superficies secas y mojadas, gracias a sus canales de evacuación de agua.
El índice de carga 87 soporta hasta 545 kg por llanta, y el índice de velocidad V permite hasta 240 km/h.
Está fabricado con compuestos de caucho resistentes al desgaste, prolongando su vida útil.
Brinda conducción suave y silenciosa, ideal para uso urbano y carretera.
Combina seguridad, confort y rendimiento a un precio competitivo.",,Publicada,,0,"2025-10-28 17:40:02",1,closed,616,,,no,no,,68000,60000,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/10/d096b0cb-fdb4-498c-8160-03e0ccec85a8.jpg ! alt :  ! title : d096b0cb-fdb4-498c-8160-03e0ccec85a8 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yomar-195-55-16-87v-skyrace-p03/,2,,,simple,,"Aro > 16|Ancho > 195|Alto > 55",,,,,,,,,,,,,
